City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,antsiranana,-12.2787,49.2917,295.74,79,61,6.09,MG,1722876681
363,las tablas,7.7667,-80.2833,302.14,99,92,2.92,PA,1722876682
364,naberezhnyye chelny,55.7561,52.4289,291.64,85,21,1.99,RU,1722876683
365,pingzhuang,42.0372,119.2889,293.04,80,6,1.56,CN,1722876684
366,tchibanga,-2.85,11.0333,297.59,60,87,3.47,GA,1722876685
367,mount pearl,47.5166,-52.7813,296.66,89,75,10.8,CA,1722876687
368,souillac,-20.5167,57.5167,293.36,77,20,0.0,MU,1722876689
369,byumba,-1.5763,30.0675,294.26,30,69,1.08,RW,1722876690
370,altamont,42.2068,-121.7372,298.58,30,0,2.9,US,1722876691
371,pyetrykaw,52.1289,28.4921,292.0,66,96,1.42,BY,1722876692
372,perry,37.2506,-83.1999,304.25,41,0,1.18,US,1722876693
373,ak-dovurak,51.1833,90.6,288.04,88,100,1.11,RU,1722876694
374,kingston,17.997,-76.7936,306.68,66,20,8.75,JM,1722876400
375,whitehorse,60.7161,-135.0538,289.87,62,20,1.03,CA,1722876696
376,yashkul',46.1711,45.3435,304.03,36,7,6.18,RU,1722876698
377,ko pha ngan,9.7578,100.0291,299.27,75,77,4.54,TH,1722876699
378,princeville,45.7668,-61.2985,300.18,82,0,4.12,CA,1722876701
379,richards bay,-28.783,32.0377,290.19,67,80,2.0,ZA,1722876702
380,sittwe,20.15,92.9,299.17,91,100,4.16,MM,1722876705
381,cururupu,-1.8283,-44.8683,303.66,52,69,2.53,BR,1722876706
382,trosa,58.8962,17.5481,296.38,70,59,2.39,SE,1722876707
383,sarankhola,22.3082,89.7897,300.41,92,100,2.21,BD,1722876708
384,amursk,50.2261,136.8994,292.6,97,100,2.31,RU,1722876709
385,cabinda,-5.55,12.2,298.23,65,75,2.57,AO,1722876710
386,salalah,17.0151,54.0924,299.2,89,100,3.09,OM,1722876711
387,pelabuhanratu,-6.9875,106.5514,297.27,90,51,1.97,ID,1722876712
388,quellon,-43.1167,-73.6167,281.05,91,100,8.58,CL,1722876444
389,san julian,21.0167,-102.1667,294.51,50,4,3.22,MX,1722876715
390,krabi,8.0726,98.9105,298.26,94,40,0.51,TH,1722876716
391,languyan,5.2618,120.0807,299.43,85,30,1.96,PH,1722876717
392,bhaisa,19.1,77.9667,299.43,82,100,2.35,IN,1722876718
393,abashiri,44.0213,144.2697,291.53,95,100,1.49,JP,1722876719
394,andergrove,-21.0833,149.1833,289.06,90,11,2.09,AU,1722876720
395,gadzhiyevo,69.2551,33.3362,286.89,70,0,4.33,RU,1722876722
396,oranjemund,-28.55,16.4333,285.8,70,0,8.33,NA,1722876723
397,paita,-5.0892,-81.1144,294.8,65,2,6.46,PE,1722876724
398,zagora,30.3484,-5.8365,315.88,6,1,4.97,MA,1722876725
399,pedernales,18.0384,-71.744,304.24,63,7,5.27,DO,1722876726
400,katabu,-4.9333,122.5167,296.84,91,42,2.26,ID,1722876727
401,al bardiyah,31.7561,25.0865,301.78,62,0,7.08,LY,1722876729
402,commerce,34.0006,-118.1598,306.96,56,0,0.0,US,1722876730
403,lienz,46.8289,12.769,302.88,63,98,1.4,AT,1722876731
404,susehri,40.1644,38.0867,294.64,65,0,3.04,TR,1722876732
405,rakops,-21.0167,24.3333,294.5,16,0,3.74,BW,1722876733
406,mirny,62.5353,113.9611,286.56,59,26,1.93,RU,1722876734
407,turuntayevo,52.2,107.6167,286.2,77,19,1.0,RU,1722876737
408,plettenberg bay,-34.0527,23.3716,285.64,55,10,1.63,ZA,1722876738
409,sasebo,33.1592,129.7228,302.04,94,0,1.32,JP,1722876739
410,hammerfest,70.6634,23.6821,296.4,43,0,4.12,NO,1722876740
411,uturoa,-16.7333,-151.4333,299.36,69,100,5.44,PF,1722876741
412,balnearia,-31.0088,-62.6673,292.94,57,24,3.7,AR,1722876742
413,urengoy,65.9667,78.3667,284.59,63,100,4.01,RU,1722876744
414,palenque,17.5167,-91.9667,302.56,73,74,1.59,MX,1722876745
415,anguera,-12.151,-39.2453,303.2,33,59,5.99,BR,1722876746
416,holualoa,19.6228,-155.9522,295.06,89,40,2.57,US,1722876747
417,hadibu,12.65,54.0333,298.72,80,88,7.98,YE,1722876748
418,tionk essil,12.7856,-16.5217,300.18,88,100,4.51,SN,1722876749
419,midland,31.9974,-102.0779,302.86,47,0,4.63,US,1722876660
420,paraty,-23.2178,-44.7131,304.64,36,6,2.23,BR,1722876644
421,robore,-18.3333,-59.75,307.2,38,2,5.14,BO,1722876753
422,evinayong,1.4368,10.5512,295.42,81,100,2.14,GQ,1722876754
423,boende,-0.2167,20.8667,299.82,63,99,1.36,CD,1722876755
424,yermentau,51.6214,73.1069,291.99,66,66,2.77,KZ,1722876756
425,happy valley-goose bay,53.3168,-60.3315,298.32,31,75,6.69,CA,1722876757
426,malvern,34.3623,-92.813,307.44,39,0,1.26,US,1722876537
427,visakhapatnam,17.69,83.2093,302.09,100,40,2.06,IN,1722876760
428,dogondoutchi,13.6393,4.0287,304.63,55,92,3.53,NE,1722876761
429,puerto baquerizo moreno,-0.9,-89.6,294.7,94,75,2.57,EC,1722876762
430,narrabri,-30.3167,149.7833,284.55,96,100,1.91,AU,1722876763
431,al hudaydah,14.7978,42.9545,306.37,57,100,2.25,YE,1722876764
432,vernon,50.2581,-119.2691,299.42,58,0,1.34,CA,1722876765
433,toledo,39.8333,-4.0,311.49,11,0,7.18,ES,1722876766
434,sarangani,5.4033,125.4636,301.9,74,93,2.12,PH,1722876768
435,la ronge,55.1001,-105.2842,292.29,45,100,2.06,CA,1722876769
436,kiunga,-6.1219,141.2906,295.68,99,100,1.42,PG,1722876770
437,illizi,26.4833,8.4667,311.04,10,0,7.21,DZ,1722876771
438,albertina,-22.2008,-46.6158,301.54,26,1,3.07,BR,1722876772
439,kawambwa,-9.7915,29.0791,292.71,25,3,1.21,ZM,1722876773
440,isla vista,34.4133,-119.861,308.34,88,40,3.09,US,1722876775
441,glenwood,41.5425,-87.6023,303.08,78,0,4.63,US,1722876776
442,san ciro de acosta,21.6333,-99.8167,299.47,56,8,2.09,MX,1722876777
443,inebolu,41.9747,33.7608,295.48,79,32,1.54,TR,1722876778
444,kavieng,-2.5744,150.7967,300.13,79,100,3.74,PG,1722876779
445,machico,32.7,-16.7667,300.77,63,40,6.17,PT,1722876780
446,nelidovo,56.2211,32.7774,290.43,88,73,1.48,RU,1722876781
447,nsanje,-16.92,35.262,298.67,23,1,1.88,MW,1722876783
448,priargunsk,50.3691,119.1012,291.19,65,22,1.43,RU,1722876784
449,harper,4.375,-7.7169,298.68,75,72,3.37,LR,1722876785
450,st. john's,47.5649,-52.7093,297.12,89,75,10.8,CA,1722876786
451,kutum,14.2,24.6667,296.49,70,76,5.48,SD,1722876787
452,lindale,32.5157,-95.4094,306.66,66,0,2.06,US,1722876642
453,yoshino-cho,34.3961,135.8577,301.59,95,79,0.65,JP,1722876790
454,susuman,62.7833,148.1667,283.72,52,100,3.52,RU,1722876791
455,i-n-salah,27.1935,2.4607,318.06,8,1,4.82,DZ,1722876792
456,alofi,-19.0595,-169.9187,294.09,100,40,2.06,NU,1722876793
457,puerto ayacucho,5.6639,-67.6236,297.48,93,100,1.87,VE,1722876794
458,bardai,11.65,7.2333,298.81,73,99,4.55,NG,1722876795
459,winslow,35.0242,-110.6974,301.25,34,0,2.06,US,1722876796
460,kwekwe,-18.9281,29.8149,295.06,13,0,3.21,ZW,1722876798
461,poronaysk,49.2167,143.1167,285.85,89,100,2.16,RU,1722876588
462,kokopo,-4.352,152.2633,297.43,89,26,4.15,PG,1722876800
463,nadym,65.5333,72.5167,282.75,66,99,5.74,RU,1722876801
464,okhotsk,59.3833,143.3,284.54,93,100,4.26,RU,1722876802
465,nguigmi,14.2495,13.1092,300.13,67,100,4.75,NE,1722876803
466,ganjam,19.3833,85.0667,302.01,80,100,2.37,IN,1722876806
467,anamosa,42.1083,-91.2852,304.1,71,40,2.57,US,1722876807
468,fort bragg,35.139,-79.006,304.15,72,40,1.54,US,1722876808
469,tamanrasset,22.785,5.5228,309.1,14,40,4.12,DZ,1722876809
470,port isabel,26.0734,-97.2086,306.52,73,20,3.6,US,1722876301
471,kuta,-8.7233,115.1723,299.12,83,20,3.09,ID,1722876811
472,vilcun,-38.65,-72.2333,281.56,96,100,3.31,CL,1722876812
473,russellville,35.2784,-93.1338,306.47,54,0,0.0,US,1722876815
474,homer,59.6425,-151.5483,290.95,68,75,3.6,US,1722876604
475,fort-shevchenko,44.5086,50.263,303.64,48,0,6.42,KZ,1722876817
476,arno,60.1167,18.6333,291.36,72,10,2.58,SE,1722876818
477,port saint john's,-31.6229,29.5448,287.69,63,0,0.98,ZA,1722876819
478,tandil,-37.3217,-59.1332,288.53,48,86,6.43,AR,1722876662
479,christchurch,-43.5333,172.6333,275.6,83,1,1.13,NZ,1722876670
480,askoy,60.4092,5.226,292.57,68,75,7.2,NO,1722876823
481,thunder bay,48.4001,-89.3168,296.1,43,75,3.09,CA,1722876699
482,zeya,53.75,127.2667,290.04,100,54,1.08,RU,1722876825
483,camiri,-20.05,-63.5167,301.03,39,4,0.0,BO,1722876826
484,westport,41.1415,-73.3579,305.05,59,5,0.45,US,1722876827
485,hakha,22.65,93.6167,291.49,99,100,0.76,MM,1722876829
486,penzance,50.1186,-5.5371,292.77,94,40,10.29,GB,1722876830
487,kenora,49.8167,-94.4337,292.69,55,75,2.06,CA,1722876766
488,pasuquin,18.3328,120.6177,299.79,84,58,2.97,PH,1722876832
489,las khorey,11.1595,48.1967,306.15,55,98,1.72,SO,1722876833
490,saint-pierre,-21.3393,55.4781,293.97,73,0,3.09,RE,1722876834
491,namibe,-15.1961,12.1522,290.75,86,10,5.13,AO,1722876835
492,gojra,31.1487,72.6866,308.07,50,57,3.15,PK,1722876837
493,rabo de peixe,37.8,-25.5833,298.88,83,20,5.14,PT,1722876838
494,siavonga,-16.5382,28.7088,296.22,35,0,0.94,ZM,1722876839
495,belyy yar,53.6039,91.3903,291.09,82,0,8.0,RU,1722876840
496,puttalam,8.0362,79.8283,300.61,81,43,7.93,LK,1722876841
497,island harbour,50.724,-1.2758,296.01,70,4,1.79,GB,1722876842
498,cabo san lucas,22.8909,-109.9124,305.32,53,20,4.63,MX,1722876665
499,diego martin,10.7005,-61.5342,299.03,81,98,5.14,TT,1722876845
500,broome,42.2506,-75.833,302.9,57,0,6.17,US,1722876846
501,daokou,35.5639,114.5058,300.22,89,0,1.54,CN,1722876847
502,baishishan,43.5833,127.5667,295.19,97,93,1.21,CN,1722876848
503,caleta de carquin,-11.0925,-77.6267,292.72,71,34,5.09,PE,1722876850
504,saue,59.3203,24.5525,294.6,64,40,4.12,EE,1722876851
505,san antonio de pale,-1.4014,5.6325,295.52,72,96,4.27,GQ,1722876852
506,jiexiu,37.0244,111.9125,295.78,62,31,0.43,CN,1722876853
507,kuqa,41.7278,82.9364,305.06,20,61,2.51,CN,1722876854
508,sur,22.5667,59.5289,302.34,68,88,2.53,OM,1722876855
509,mahibadhoo,3.7833,72.9667,301.36,71,100,2.39,MV,1722876856
510,tazacorte,28.629,-17.9293,298.79,81,20,7.2,ES,1722876858
511,caglayancerit,37.7496,37.2962,301.26,23,9,4.81,TR,1722876859
512,bibiani,6.4635,-2.3194,299.68,69,86,2.09,GH,1722876860
513,san luis,-33.295,-66.3356,293.95,24,0,5.74,AR,1722876727
514,bhayavadar,21.85,70.25,300.03,87,100,5.99,IN,1722876863
515,kalat,29.0225,66.5916,295.67,70,63,0.95,PK,1722876865
516,naze,28.3667,129.4833,300.66,86,47,3.96,JP,1722876866
517,kumeny,58.1089,49.9161,288.72,92,67,2.1,RU,1722876867
518,leava,-14.3,-178.1667,299.2,82,34,7.18,WF,1722876868
519,sandakan,5.8402,118.1179,298.97,89,20,0.0,MY,1722876869
520,port augusta,-32.5,137.7667,280.36,82,8,1.17,AU,1722876870
521,tobelo,1.7284,128.0095,299.64,81,98,0.94,ID,1722876871
522,trondheim,63.4305,10.3951,295.37,72,80,1.77,NO,1722876873
523,east london,-33.0153,27.9116,285.67,62,0,2.57,ZA,1722876874
524,horodnytsya,50.807,27.3168,292.21,71,96,2.47,UA,1722876876
525,port shepstone,-30.7414,30.455,288.97,61,1,0.73,ZA,1722876877
526,djambala,-2.5447,14.7533,300.07,45,100,1.17,CG,1722876878
527,kununurra,-15.7667,128.7333,292.14,82,41,0.51,AU,1722876879
528,castillos,-34.1667,-53.8333,288.28,77,96,4.78,UY,1722876881
529,changping,40.2186,116.2197,298.95,80,0,1.49,CN,1722876882
530,tura,25.5198,90.2201,297.64,97,100,2.75,IN,1722876883
531,abeche,13.8292,20.8324,296.69,86,94,1.44,TD,1722876884
532,hitachi,36.6,140.65,297.4,99,0,0.95,JP,1722876885
533,arkhangel'sk,64.5401,40.5433,287.21,82,40,2.0,RU,1722876886
534,pimentel,-6.8367,-79.9342,293.31,68,100,7.72,PE,1722876887
535,betio village,1.358,172.9211,301.49,68,77,5.9,KI,1722876889
536,daru,-9.0763,143.2092,297.33,89,99,6.61,PG,1722876890
537,san andres,12.5847,-81.7006,304.16,74,40,6.69,CO,1722876781
538,tofol,5.3248,163.0078,301.41,76,100,4.57,FM,1722876892
539,hasaki,35.7333,140.8333,298.37,86,12,1.6,JP,1722876893
540,sirinhaem,-8.5908,-35.1161,299.43,57,15,4.77,BR,1722876894
541,yanam,16.7333,82.2167,300.93,84,100,1.41,IN,1722876895
542,kaa-khem,51.6833,94.7333,293.29,52,51,2.94,RU,1722876897
543,formosa,-26.1775,-58.1781,299.24,71,65,0.89,AR,1722876898
544,funadhoo,6.15,73.2667,301.44,73,100,2.92,MV,1722876899
545,yuzhno-sakhalinsk,46.9581,142.7337,285.94,94,75,5.0,RU,1722876900
546,mozarlandia,-14.7447,-50.5706,307.59,18,0,4.02,BR,1722876901
547,ramhormoz,31.28,49.6035,312.98,10,1,2.07,IR,1722876902
548,san luis de la loma,17.2706,-100.8939,303.03,66,97,3.07,MX,1722876904
549,kangding,30.0513,101.9603,288.35,87,72,1.69,CN,1722876905
550,nyagan,62.1406,65.3936,289.16,97,99,4.33,RU,1722876906
551,slave lake,55.2834,-114.769,290.14,72,100,1.03,CA,1722876907
552,barra de santo antonio,-9.4047,-35.5072,299.75,66,28,4.62,BR,1722876908
553,meizhou,24.2977,116.1072,298.64,94,87,1.52,CN,1722876909
554,yatou,37.15,122.3833,298.13,96,88,2.1,CN,1722876911
555,tughyl,47.7252,84.2063,295.21,51,9,1.0,KZ,1722876912
556,yilan,24.757,121.753,303.74,91,59,1.01,TW,1722876913
557,midvagur,62.0511,-7.1939,285.61,100,100,5.14,FO,1722876914
558,severo-yeniseyskiy,60.3725,93.0408,289.13,73,86,1.24,RU,1722876915
559,hami,42.8,93.45,302.51,22,15,2.81,CN,1722876916
560,gornozavodsk,58.3758,58.3211,287.75,96,100,1.35,RU,1722876917
561,coahuayana de hidalgo,18.7,-103.6583,304.95,57,81,1.64,MX,1722876919
562,ayutla,20.1167,-104.3333,295.79,70,60,1.09,MX,1722876920
563,wusong,30.95,117.7833,299.34,72,100,2.05,CN,1722876921
564,hailey,43.5196,-114.3153,302.0,40,21,1.79,US,1722876677
565,beidao,34.5686,105.8933,294.89,88,0,1.66,CN,1722876923
566,masterton,-40.9597,175.6575,275.43,95,0,0.97,NZ,1722876924
567,mayya,61.7333,130.2811,287.77,95,100,3.57,RU,1722876925
568,kotido,2.9806,34.1331,293.83,81,52,3.03,UG,1722876927
569,bubaque,11.2833,-15.8333,299.24,85,93,6.19,GW,1722876928
570,mohr,54.3528,9.7167,295.12,54,40,3.6,DE,1722876929
571,san vincenzo,43.0928,10.5408,304.88,61,42,4.39,IT,1722876931
572,yamada,39.4667,141.95,295.08,97,25,1.12,JP,1722876932
573,naryn,41.4287,75.9911,287.61,63,23,2.9,KG,1722876933
574,sotouboua,8.5667,0.9833,299.82,80,94,2.13,TG,1722876934
575,poso,-1.3959,120.7524,297.72,83,68,2.59,ID,1722876935
576,barah,13.7,30.3667,304.54,44,98,7.12,SD,1722876936
577,goldsboro,35.3849,-77.9928,303.82,83,75,2.06,US,1722876937
578,brookings,44.3114,-96.7984,298.18,93,40,8.23,US,1722876656
579,hell-ville,-13.4,48.2667,298.03,66,77,1.78,MG,1722876940
580,kem',64.9555,34.5793,284.13,75,99,3.86,RU,1722876941
581,det udom,14.906,105.0784,302.05,77,100,2.62,TH,1722876942
582,el calafate,-50.3408,-72.2768,273.67,88,79,2.37,AR,1722876887
583,rundu,-17.9333,19.7667,295.85,11,0,2.27,NA,1722876944
584,guerrero negro,27.9769,-114.0611,299.27,55,100,3.75,MX,1722876945
585,luanco,43.6152,-5.7934,298.72,78,4,2.24,ES,1722876947
586,kailua-kona,19.6406,-155.9956,297.19,89,40,2.57,US,1722876948
